user_id, text, lat, lon
302558091, "Alarm bells toll Turkish tourism sector Russia crisis - TOURISM https://t.co/jXMo6OVa2H v\u00eda @HDNER", 40.4059017, -3.6769871
487900041, "\u00bfCu\u00e1nto m\u00e1s le durar francia atentados estar puto d\u00eda tele? Porque esto ya pat\u00e9tico", 40.4743836, -3.6378672
487900041, "Que llevamos semanas y pico escuchar otra cosa que Hollande Hollande terroristas, ya hasta polla xd", 40.4743836, -3.6378672
926212477, "@GalactosaMagica que siempre quisiste improbable. Asi que dar bolo brutal familia y amigos.", 40.3826953, -3.6229353
186478529, "ESN : Spain's Economy Expands Fastest Annual Pace Since Financial Crisis: MADRID\u2014Spain's economy grew the\u2026 https://t.co/pVs3dHE6MY", 40.41970731, -3.69855957
41557723, "Cuidado, que TVE pensar que ISIS ataca Madrid. #facetheforce. @ Plaza Espa\u00f1a (Madrid) https://t.co/je7mrpMJmR", 40.42277778, -3.71194444
186478529, "ESN : Spain's economy expands post-crisis high: Both readings line preliminary estimate released\u2026 https://t.co/evl49O92zN", 40.41970731, -3.69855957
487900041, "Francia sacando dinero atentados vendiendo 5\u20ac banderas Francia y pidiendo que compren homenaje", 40.4743836, -3.6378672
591929366, "Marina, semana pasada quisiste protagonismo que tenido 3 meses, eso sales expulsada. Besis. #Gala12GH16", 40.4351144, -3.7027627
6571822, "\u00bfPor qu\u00e9 an\u00e1lisis predictivo ser\u00e1 clave marketing actual? https://t.co/vXI7h6Z2Wl #marketing #predictivo https://t.co/yVGikYRuBq", 40.5101902, -3.6697756
130816861, "\u00a1Hola #Madrid! @ Madrid Hotel Isis https://t.co/TOu3HTcbpV", 40.3887295, -3.70022909
926212477, "He visto trailer Civil War y que dejado puta maiden. No se breve an\u00e1lisis...", 40.3826953, -3.6229353
783157418, "Se asumido q bombardeos son soluci\u00f3n. Se busca intervenci\u00f3n terrestre tropas kurdas y sirias. Crearemos Otro monstruo?", 40.3404298, -3.8462228
783157418, "@jjmabur morenes vendedor d armas? Mejor q tiene, pq todos d sale. Irak, Afganistan, Siria, Yemen... Muertos...", 40.3404298, -3.8462228
