user_id, text, lat, lon, lang
186478529, "ESN : Spain: Anti-war Syria rally draws thousands Madrid: Video Id: 20151128-046; Title: Spain: Anti-war in\\\\u2026 https://t.co/f6TSobQ1vi", 40.41970731, -3.69855957, en
186478529, "ESN : Thousands protest UK Spain joining ISIS strikes: Some 5,000 people protested London\\\\u2026 https://t.co/Btl9DctLvH", 40.41970731, -3.69855957, en
186478529, "ESN : War On ISIS In Syria 2015: Spain Protests Sending Troops To Fight Islamic State, Fearing ...: Thousands of\\\\u2026 https://t.co/9HaVEXPZSy", 40.41970731, -3.69855957, en
211926434, "The Temple Debod, dedicated Amon &amp; Isis given Spain Egypt 1968. It of\\\\u2026 https://t.co/7HdizzNXYe", 40.4, -3.68333, en
186478529, "ESN : Paris attacks: alleged mastermind Abaaoud tried recruit women Spain, says minister: Spain's interior\\\\u2026 https://t.co/eYQbAnlyn7", 40.41970731, -3.69855957, en
302558091, "Erdo\\\\u011fan condemns Paris attacks urges united Muslim terrorism https://t.co/YMYpXGCY8s https://t.co/aWawJdOHnm", 40.4059017, -3.6769871, en
186478529, "ESN : Spain impose strict security measures El Clasico match wake Paris attacks: Spain's secretary\\\\u2026 https://t.co/5HPOKHxFnk", 40.41970731, -3.69855957, en
302558091, "Turkey Greece cooperate refugee crisis. Tsipras visits Turkey time https://t.co/SLA2phSHk7", 40.4059017, -3.6769871, en
1179981192, "#Top3Apps #AlertaTerroristaEP se convert\\\\u00eda Tendencia Twitter Web Client 39% Twitter Android 31% Twitter iPhone 23%", 40.4203, -3.7058, en
186478529, "ESN : ISIS To The World: 'Bring It On'; Threatens Mexico, Spain, US, China, Japan, Russia, Iran In New ...: ISIS\\\\u2026 https://t.co/ltjgScNewj", 40.41970731, -3.69855957, en
302558091, "Alarm bells toll Turkish tourism sector Russia crisis - TOURISM https://t.co/jXMo6OVa2H v\\\\u00eda @HDNER", 40.4059017, -3.6769871, en
186478529, "ESN : Spain's Economy Expands Fastest Annual Pace Since Financial Crisis: MADRID\\\\u2014Spain's economy grew the\\\\u2026 https://t.co/pVs3dHE6MY", 40.41970731, -3.69855957, en
186478529, "ESN : Spain's economy expands post-crisis high: Both readings line preliminary estimate released\\\\u2026 https://t.co/evl49O92zN", 40.41970731, -3.69855957, en
6571822, "\\\\u00bfPor qu\\\\u00e9 an\\\\u00e1lisis predictivo ser\\\\u00e1 clave marketing actual? https://t.co/vXI7h6Z2Wl #marketing #predictivo https://t.co/yVGikYRuBq", 40.5101902, -3.6697756, en
186478529, "ESN : Spain's electon dilemma join France ISIS attacks: Spain's government stuck a\\\\u2026 https://t.co/ZylOEeUKax", 40.41970731, -3.69855957, en
186478529, "ESN : Three suspected ISIS extremists held Spain: Madrid - Three suspected backers extremist group\\\\u2026 https://t.co/JyNPBibKDq", 40.41970731, -3.69855957, en
186478529, "ESN : Protests UK, Spain momentum builds join Syria strikes: London (AFP) - Some 5,000 people protested\\\\u2026 https://t.co/4lrNljNDwM", 40.41970731, -3.69855957, en
186478529, "ESN : Hollande calls British join Syria air strikes despite protests UK, Spain: French President Fran\\\\u00e7ois\\\\u2026 https://t.co/Irbl2fUTl2", 40.41970731, -3.69855957, en
186478529, "ESN : Thousands march Spanish involvement Syria: Protesters answered not name petition from\\\\u2026 https://t.co/6AWnhkismJ", 40.41970731, -3.69855957, en
186478529, "ESN : Thousands protest UK, Spain momentum builds join Syria strikes: Some 5,000 people protested in\\\\u2026 https://t.co/yn4NJeNyTT", 40.41970731, -3.69855957, en
186478529, "ESN : Thousands rally UK Spain bombing Syria: Thousands people protested London and\\\\u2026 https://t.co/8Xd8PMssD2", 40.41970731, -3.69855957, en
186478529, "ESN : Spain Yesterday, Syria Today: Spain left-wing illusions Stalinism went die, where\\\\u2026 https://t.co/ov3fssXuGK", 40.41970731, -3.69855957, en
186478529, "ESN : Thousands protest Spain war Syria: MADRID, Nov. 28 (Xinhua) -- Thousands people throughout\\\\u2026 https://t.co/vfDVQO6TPQ", 40.41970731, -3.69855957, en
186478529, "ESN : Spain: Anti-war Syria rally draws thousands Madrid: Video Id: 20151128-046; Title: Spain: Anti-war in\\\\u2026 https://t.co/f6TSobQ1vi", 40.41970731, -3.69855957, en
186478529, "ESN : Thousands protest UK Spain joining ISIS strikes: Some 5,000 people protested London\\\\u2026 https://t.co/Btl9DctLvH", 40.41970731, -3.69855957, en
186478529, "ESN : War On ISIS In Syria 2015: Spain Protests Sending Troops To Fight Islamic State, Fearing ...: Thousands of\\\\u2026 https://t.co/9HaVEXPZSy", 40.41970731, -3.69855957, en
211926434, "The Temple Debod, dedicated Amon &amp; Isis given Spain Egypt 1968. It of\\\\u2026 https://t.co/7HdizzNXYe", 40.4, -3.68333, en
