"","V1","V2","V3"
"111",0.309941520467836,0.362573099415205,0.327485380116959
"112",0.322916666666667,0.338541666666667,0.338541666666667
"113",0.328042328042328,0.328042328042328,0.343915343915344
"114",0.271794871794872,0.333333333333333,0.394871794871795
"115",0.282485875706215,0.350282485875706,0.367231638418079
"116",0.282485875706215,0.333333333333333,0.384180790960452
"117",0.282485875706215,0.333333333333333,0.384180790960452
"118",0.282485875706215,0.333333333333333,0.384180790960452
"119",0.282485875706215,0.333333333333333,0.384180790960452
"120",0.299435028248588,0.333333333333333,0.367231638418079
"121",0.282485875706215,0.31638418079096,0.401129943502825
"122",0.413978494623656,0.301075268817204,0.28494623655914
"123",0.348717948717949,0.256410256410256,0.394871794871795
"124",0.328042328042328,0.391534391534392,0.28042328042328
"125",0.328042328042328,0.343915343915344,0.328042328042328
"126",0.276041666666667,0.416666666666667,0.307291666666667
"127",0.333333333333333,0.381720430107527,0.28494623655914
"128",0.365591397849462,0.349462365591398,0.28494623655914
"129",0.373737373737374,0.282828282828283,0.343434343434343
"130",0.307291666666667,0.291666666666667,0.401041666666667
"131",0.35978835978836,0.312169312169312,0.328042328042328
"132",0.339393939393939,0.303030303030303,0.357575757575758
"133",0.312169312169312,0.312169312169312,0.375661375661376
"134",0.302564102564103,0.302564102564103,0.394871794871795
"135",0.321212121212121,0.339393939393939,0.339393939393939
"136",0.339393939393939,0.321212121212121,0.339393939393939
"137",0.307291666666667,0.354166666666667,0.338541666666667
"138",0.364102564102564,0.333333333333333,0.302564102564103
"139",0.322916666666667,0.385416666666667,0.291666666666667
"140",0.343915343915344,0.328042328042328,0.328042328042328
"141",0.299435028248588,0.31638418079096,0.384180790960452
"142",0.277777777777778,0.311111111111111,0.411111111111111
"143",0.365591397849462,0.28494623655914,0.349462365591398
"144",0.33879781420765,0.322404371584699,0.33879781420765
"145",0.354166666666667,0.338541666666667,0.307291666666667
"146",0.365591397849462,0.349462365591398,0.28494623655914
"147",0.311111111111111,0.344444444444444,0.344444444444444
"148",0.37948717948718,0.348717948717949,0.271794871794872
"149",0.333333333333333,0.317204301075269,0.349462365591398
"150",0.343915343915344,0.264550264550265,0.391534391534392
"151",0.375661375661376,0.296296296296296,0.328042328042328
"152",0.371584699453552,0.289617486338798,0.33879781420765
"153",0.364102564102564,0.287179487179487,0.348717948717949
"154",0.328042328042328,0.312169312169312,0.35978835978836
"155",0.301075268817204,0.397849462365591,0.301075268817204
"156",0.322916666666667,0.369791666666667,0.307291666666667
"157",0.323383084577114,0.383084577114428,0.293532338308458
"158",0.306010928961749,0.33879781420765,0.355191256830601
"159",0.333333333333333,0.333333333333333,0.333333333333333
"160",0.343915343915344,0.328042328042328,0.328042328042328
"161",0.312169312169312,0.375661375661376,0.312169312169312
"162",0.333333333333333,0.302564102564103,0.364102564102564
"163",0.354166666666667,0.338541666666667,0.307291666666667
"164",0.369791666666667,0.338541666666667,0.291666666666667
"165",0.343915343915344,0.343915343915344,0.312169312169312
"166",0.333333333333333,0.333333333333333,0.333333333333333
"167",0.333333333333333,0.317204301075269,0.349462365591398
"168",0.296296296296296,0.391534391534392,0.312169312169312
"169",0.301075268817204,0.397849462365591,0.301075268817204
"170",0.328042328042328,0.312169312169312,0.35978835978836
"171",0.35978835978836,0.343915343915344,0.296296296296296
"172",0.343915343915344,0.343915343915344,0.312169312169312
"173",0.333333333333333,0.348717948717949,0.317948717948718
"174",0.317948717948718,0.364102564102564,0.317948717948718
"175",0.364102564102564,0.333333333333333,0.302564102564103
"176",0.292397660818713,0.309941520467836,0.39766081871345
"177",0.333333333333333,0.348717948717949,0.317948717948718
"178",0.317204301075269,0.317204301075269,0.365591397849462
"179",0.296296296296296,0.343915343915344,0.35978835978836
"180",0.328042328042328,0.375661375661376,0.296296296296296
"181",0.354166666666667,0.291666666666667,0.354166666666667
"182",0.35978835978836,0.296296296296296,0.343915343915344
"183",0.328042328042328,0.375661375661376,0.296296296296296
"184",0.37948717948718,0.333333333333333,0.287179487179487
"185",0.307291666666667,0.338541666666667,0.354166666666667
"186",0.312169312169312,0.328042328042328,0.35978835978836
"187",0.355191256830601,0.322404371584699,0.322404371584699
"188",0.301075268817204,0.381720430107527,0.317204301075269
"189",0.354166666666667,0.322916666666667,0.322916666666667
"190",0.365591397849462,0.317204301075269,0.317204301075269
"191",0.348717948717949,0.317948717948718,0.333333333333333
"192",0.381720430107527,0.317204301075269,0.301075268817204
"193",0.343915343915344,0.328042328042328,0.328042328042328
"194",0.333333333333333,0.333333333333333,0.333333333333333
"195",0.397849462365591,0.301075268817204,0.301075268817204
"196",0.35978835978836,0.296296296296296,0.343915343915344
"197",0.28494623655914,0.413978494623656,0.301075268817204
"198",0.317204301075269,0.333333333333333,0.349462365591398
"199",0.364102564102564,0.333333333333333,0.302564102564103
"200",0.358585858585859,0.328282828282828,0.313131313131313
"201",0.373737373737374,0.297979797979798,0.328282828282828
"202",0.33879781420765,0.289617486338798,0.371584699453552
"203",0.369791666666667,0.354166666666667,0.276041666666667
"204",0.296296296296296,0.423280423280423,0.28042328042328
"205",0.322404371584699,0.33879781420765,0.33879781420765
"206",0.350282485875706,0.31638418079096,0.333333333333333
"207",0.28042328042328,0.407407407407407,0.312169312169312
"208",0.355191256830601,0.33879781420765,0.306010928961749
"209",0.31638418079096,0.350282485875706,0.333333333333333
"210",0.338541666666667,0.338541666666667,0.322916666666667
"211",0.322916666666667,0.369791666666667,0.307291666666667
"212",0.294444444444444,0.344444444444444,0.361111111111111
"213",0.385416666666667,0.307291666666667,0.307291666666667
"214",0.369791666666667,0.322916666666667,0.307291666666667
"215",0.385416666666667,0.291666666666667,0.322916666666667
"216",0.343915343915344,0.312169312169312,0.343915343915344
"217",0.322404371584699,0.355191256830601,0.322404371584699
"218",0.328042328042328,0.328042328042328,0.343915343915344
"219",0.33879781420765,0.355191256830601,0.306010928961749
"220",0.344444444444444,0.344444444444444,0.311111111111111
"221",0.296296296296296,0.391534391534392,0.312169312169312
"222",0.381720430107527,0.301075268817204,0.317204301075269
"223",0.322404371584699,0.33879781420765,0.33879781420765
"224",0.289617486338798,0.387978142076503,0.322404371584699
"225",0.317204301075269,0.301075268817204,0.381720430107527
"226",0.333333333333333,0.302564102564103,0.364102564102564
"227",0.317948717948718,0.348717948717949,0.333333333333333
"228",0.299435028248588,0.31638418079096,0.384180790960452
"229",0.31638418079096,0.367231638418079,0.31638418079096
"230",0.291666666666667,0.369791666666667,0.338541666666667
"231",0.391534391534392,0.328042328042328,0.28042328042328
"232",0.301075268817204,0.333333333333333,0.365591397849462
"233",0.387978142076503,0.306010928961749,0.306010928961749
"234",0.354166666666667,0.322916666666667,0.322916666666667
"235",0.328042328042328,0.35978835978836,0.312169312169312
"236",0.33879781420765,0.33879781420765,0.322404371584699
"237",0.354166666666667,0.322916666666667,0.322916666666667
"238",0.333333333333333,0.299435028248588,0.367231638418079
"239",0.311111111111111,0.311111111111111,0.377777777777778
"240",0.333333333333333,0.301075268817204,0.365591397849462
"241",0.294444444444444,0.394444444444444,0.311111111111111
"242",0.328042328042328,0.35978835978836,0.312169312169312
"243",0.312169312169312,0.343915343915344,0.343915343915344
"244",0.317204301075269,0.317204301075269,0.365591397849462
"245",0.294444444444444,0.377777777777778,0.327777777777778
"246",0.317948717948718,0.333333333333333,0.348717948717949
"247",0.315476190476191,0.315476190476191,0.369047619047619
"248",0.282828282828283,0.358585858585859,0.358585858585859
"249",0.312169312169312,0.343915343915344,0.343915343915344
"250",0.328042328042328,0.312169312169312,0.35978835978836
"251",0.317204301075269,0.397849462365591,0.28494623655914
"252",0.35978835978836,0.28042328042328,0.35978835978836
"253",0.391534391534392,0.312169312169312,0.296296296296296
"254",0.349462365591398,0.317204301075269,0.333333333333333
"255",0.37948717948718,0.271794871794872,0.348717948717949
"256",0.375661375661376,0.28042328042328,0.343915343915344
"257",0.413978494623656,0.28494623655914,0.301075268817204
"258",0.423280423280423,0.28042328042328,0.296296296296296
"259",0.391534391534392,0.328042328042328,0.28042328042328
"260",0.273224043715847,0.355191256830601,0.371584699453552
"261",0.307291666666667,0.307291666666667,0.385416666666667
"262",0.299435028248588,0.31638418079096,0.384180790960452
"263",0.294444444444444,0.311111111111111,0.394444444444444
"264",0.35978835978836,0.343915343915344,0.296296296296296
"265",0.307291666666667,0.354166666666667,0.338541666666667
"266",0.282485875706215,0.31638418079096,0.401129943502825
"267",0.294444444444444,0.327777777777778,0.377777777777778
"268",0.307291666666667,0.338541666666667,0.354166666666667
"269",0.338541666666667,0.338541666666667,0.322916666666667
"270",0.322404371584699,0.387978142076503,0.289617486338798
"271",0.306010928961749,0.33879781420765,0.355191256830601
"272",0.28042328042328,0.375661375661376,0.343915343915344
"273",0.309941520467836,0.327485380116959,0.362573099415205
"274",0.397849462365591,0.28494623655914,0.317204301075269
"275",0.35632183908046,0.32183908045977,0.32183908045977
"276",0.385416666666667,0.322916666666667,0.291666666666667
"277",0.35978835978836,0.296296296296296,0.343915343915344
"278",0.381720430107527,0.317204301075269,0.301075268817204
"279",0.35978835978836,0.343915343915344,0.296296296296296
"280",0.333333333333333,0.301075268817204,0.365591397849462
"281",0.338541666666667,0.276041666666667,0.385416666666667
"282",0.35978835978836,0.296296296296296,0.343915343915344
"283",0.394871794871795,0.271794871794872,0.333333333333333
"284",0.317204301075269,0.317204301075269,0.365591397849462
"285",0.371584699453552,0.306010928961749,0.322404371584699
"286",0.322404371584699,0.306010928961749,0.371584699453552
"287",0.322916666666667,0.307291666666667,0.369791666666667
"288",0.345029239766082,0.309941520467836,0.345029239766082
"289",0.304597701149425,0.32183908045977,0.373563218390805
"290",0.328042328042328,0.375661375661376,0.296296296296296
"291",0.343915343915344,0.296296296296296,0.35978835978836
"292",0.413978494623656,0.268817204301075,0.317204301075269
"293",0.349462365591398,0.301075268817204,0.349462365591398
"294",0.312169312169312,0.35978835978836,0.328042328042328
"295",0.354166666666667,0.322916666666667,0.322916666666667
"296",0.328042328042328,0.28042328042328,0.391534391534392
"297",0.343915343915344,0.312169312169312,0.343915343915344
"298",0.343915343915344,0.296296296296296,0.35978835978836
"299",0.338541666666667,0.322916666666667,0.338541666666667
"300",0.306010928961749,0.355191256830601,0.33879781420765
"301",0.375661375661376,0.312169312169312,0.312169312169312
"302",0.349462365591398,0.301075268817204,0.349462365591398
"303",0.333333333333333,0.302564102564103,0.364102564102564
"304",0.369791666666667,0.291666666666667,0.338541666666667
"305",0.322916666666667,0.322916666666667,0.354166666666667
"306",0.338541666666667,0.338541666666667,0.322916666666667
"307",0.35978835978836,0.28042328042328,0.35978835978836
"308",0.322916666666667,0.307291666666667,0.369791666666667
"309",0.401041666666667,0.322916666666667,0.276041666666667
"310",0.28494623655914,0.381720430107527,0.333333333333333
"311",0.375661375661376,0.28042328042328,0.343915343915344
"312",0.338541666666667,0.307291666666667,0.354166666666667
"313",0.344444444444444,0.294444444444444,0.361111111111111
"314",0.296296296296296,0.343915343915344,0.35978835978836
"315",0.348717948717949,0.333333333333333,0.317948717948718
"316",0.322916666666667,0.401041666666667,0.276041666666667
"317",0.322916666666667,0.291666666666667,0.385416666666667
"318",0.338541666666667,0.260416666666667,0.401041666666667
"319",0.322404371584699,0.33879781420765,0.33879781420765
"320",0.312169312169312,0.328042328042328,0.35978835978836
"321",0.33879781420765,0.33879781420765,0.322404371584699
"322",0.328042328042328,0.312169312169312,0.35978835978836
"323",0.322404371584699,0.322404371584699,0.355191256830601
"324",0.338541666666667,0.291666666666667,0.369791666666667
"325",0.343915343915344,0.264550264550265,0.391534391534392
"326",0.307291666666667,0.322916666666667,0.369791666666667
"327",0.343915343915344,0.312169312169312,0.343915343915344
"328",0.355191256830601,0.306010928961749,0.33879781420765
"329",0.361111111111111,0.294444444444444,0.344444444444444
"330",0.349462365591398,0.317204301075269,0.333333333333333
"331",0.338541666666667,0.322916666666667,0.338541666666667
"332",0.328042328042328,0.296296296296296,0.375661375661376
"333",0.354166666666667,0.338541666666667,0.307291666666667
"334",0.338541666666667,0.322916666666667,0.338541666666667
"335",0.296296296296296,0.312169312169312,0.391534391534392
"336",0.322404371584699,0.371584699453552,0.306010928961749
"337",0.349462365591398,0.301075268817204,0.349462365591398
"338",0.343915343915344,0.328042328042328,0.328042328042328
"339",0.287179487179487,0.348717948717949,0.364102564102564
"340",0.338541666666667,0.291666666666667,0.369791666666667
"341",0.322916666666667,0.322916666666667,0.354166666666667
"342",0.385416666666667,0.276041666666667,0.338541666666667
"343",0.404371584699454,0.289617486338798,0.306010928961749
"344",0.312169312169312,0.35978835978836,0.328042328042328
"345",0.317204301075269,0.301075268817204,0.381720430107527
"346",0.306010928961749,0.306010928961749,0.387978142076503
"347",0.294444444444444,0.311111111111111,0.394444444444444
"348",0.322404371584699,0.273224043715847,0.404371584699454
"349",0.306010928961749,0.306010928961749,0.387978142076503
"350",0.294444444444444,0.311111111111111,0.394444444444444
"351",0.306010928961749,0.273224043715847,0.420765027322404
"352",0.28494623655914,0.301075268817204,0.413978494623656
"353",0.343915343915344,0.312169312169312,0.343915343915344
"354",0.317204301075269,0.317204301075269,0.365591397849462
"355",0.35978835978836,0.312169312169312,0.328042328042328
"356",0.355191256830601,0.289617486338798,0.355191256830601
"357",0.322404371584699,0.306010928961749,0.371584699453552
"358",0.391534391534392,0.296296296296296,0.312169312169312
"359",0.375661375661376,0.28042328042328,0.343915343915344
"360",0.348717948717949,0.302564102564103,0.348717948717949
"361",0.365591397849462,0.333333333333333,0.301075268817204
"362",0.338541666666667,0.322916666666667,0.338541666666667
"363",0.322916666666667,0.322916666666667,0.354166666666667
"364",0.354166666666667,0.322916666666667,0.322916666666667
"365",0.349462365591398,0.301075268817204,0.349462365591398
"366",0.43010752688172,0.268817204301075,0.301075268817204
"367",0.306010928961749,0.33879781420765,0.355191256830601
"368",0.322404371584699,0.355191256830601,0.322404371584699
"369",0.385416666666667,0.322916666666667,0.291666666666667
"370",0.333333333333333,0.333333333333333,0.333333333333333
"371",0.35978835978836,0.312169312169312,0.328042328042328
"372",0.391534391534392,0.296296296296296,0.312169312169312
"373",0.296296296296296,0.375661375661376,0.328042328042328
"374",0.333333333333333,0.381720430107527,0.28494623655914
"375",0.306010928961749,0.289617486338798,0.404371584699454
"376",0.299435028248588,0.282485875706215,0.418079096045198
"377",0.282485875706215,0.299435028248588,0.418079096045198
"378",0.327485380116959,0.292397660818713,0.380116959064328
"379",0.32183908045977,0.35632183908046,0.32183908045977
"380",0.299435028248588,0.282485875706215,0.418079096045198
"381",0.294444444444444,0.344444444444444,0.361111111111111
"382",0.28735632183908,0.32183908045977,0.390804597701149
"383",0.28735632183908,0.304597701149425,0.408045977011494
"384",0.28735632183908,0.304597701149425,0.408045977011494
"385",0.28735632183908,0.28735632183908,0.425287356321839
"386",0.301075268817204,0.381720430107527,0.317204301075269
"387",0.28735632183908,0.28735632183908,0.425287356321839
"388",0.28735632183908,0.28735632183908,0.425287356321839
"389",0.28735632183908,0.28735632183908,0.425287356321839
"390",0.299435028248588,0.350282485875706,0.350282485875706
"391",0.304597701149425,0.339080459770115,0.35632183908046
"392",0.311111111111111,0.344444444444444,0.344444444444444
"393",0.328042328042328,0.264550264550265,0.407407407407407
"394",0.407407407407407,0.296296296296296,0.296296296296296
"395",0.401041666666667,0.291666666666667,0.307291666666667
"396",0.33879781420765,0.322404371584699,0.33879781420765
"397",0.377777777777778,0.311111111111111,0.311111111111111
"398",0.294444444444444,0.311111111111111,0.394444444444444
"399",0.317204301075269,0.317204301075269,0.365591397849462
"400",0.328042328042328,0.328042328042328,0.343915343915344
"401",0.397849462365591,0.301075268817204,0.301075268817204
"402",0.28735632183908,0.304597701149425,0.408045977011494
"403",0.371584699453552,0.306010928961749,0.322404371584699
"404",0.333333333333333,0.365591397849462,0.301075268817204
"405",0.349462365591398,0.301075268817204,0.349462365591398
"406",0.299435028248588,0.282485875706215,0.418079096045198
"407",0.338541666666667,0.307291666666667,0.354166666666667
"408",0.322916666666667,0.338541666666667,0.338541666666667
"409",0.28042328042328,0.328042328042328,0.391534391534392
"410",0.338541666666667,0.354166666666667,0.307291666666667
"411",0.307291666666667,0.369791666666667,0.322916666666667
"412",0.294444444444444,0.277777777777778,0.427777777777778
"413",0.299435028248588,0.299435028248588,0.401129943502825
"414",0.289617486338798,0.289617486338798,0.420765027322404
"415",0.322404371584699,0.273224043715847,0.404371584699454
"416",0.289617486338798,0.273224043715847,0.437158469945355
"417",0.306010928961749,0.289617486338798,0.404371584699454
"418",0.306010928961749,0.273224043715847,0.420765027322404
"419",0.365591397849462,0.28494623655914,0.349462365591398
"420",0.312169312169312,0.343915343915344,0.343915343915344
"421",0.28042328042328,0.343915343915344,0.375661375661376
"422",0.338541666666667,0.369791666666667,0.291666666666667
"423",0.301075268817204,0.397849462365591,0.301075268817204
"424",0.28735632183908,0.304597701149425,0.408045977011494
"425",0.41025641025641,0.302564102564103,0.287179487179487
"426",0.31638418079096,0.384180790960452,0.299435028248588
"427",0.349462365591398,0.28494623655914,0.365591397849462
"428",0.333333333333333,0.28494623655914,0.381720430107527
"429",0.294444444444444,0.344444444444444,0.361111111111111
"430",0.317948717948718,0.333333333333333,0.348717948717949
"431",0.381720430107527,0.28494623655914,0.333333333333333
"432",0.264550264550265,0.455026455026455,0.28042328042328
"433",0.317204301075269,0.381720430107527,0.301075268817204
"434",0.291666666666667,0.338541666666667,0.369791666666667
"435",0.344444444444444,0.327777777777778,0.327777777777778
"436",0.348717948717949,0.271794871794872,0.37948717948718
"437",0.355191256830601,0.289617486338798,0.355191256830601
"438",0.322916666666667,0.354166666666667,0.322916666666667
"439",0.302564102564103,0.364102564102564,0.333333333333333
"440",0.291666666666667,0.338541666666667,0.369791666666667
"441",0.31638418079096,0.31638418079096,0.367231638418079
"442",0.333333333333333,0.301075268817204,0.365591397849462
"443",0.276041666666667,0.401041666666667,0.322916666666667
"444",0.343915343915344,0.343915343915344,0.312169312169312
"445",0.354166666666667,0.338541666666667,0.307291666666667
"446",0.333333333333333,0.333333333333333,0.333333333333333
"447",0.349462365591398,0.333333333333333,0.317204301075269
"448",0.33879781420765,0.387978142076503,0.273224043715847
"449",0.35978835978836,0.296296296296296,0.343915343915344
"450",0.33879781420765,0.322404371584699,0.33879781420765
"451",0.301075268817204,0.333333333333333,0.365591397849462
"452",0.291666666666667,0.416666666666667,0.291666666666667
"453",0.291666666666667,0.401041666666667,0.307291666666667
"454",0.371584699453552,0.289617486338798,0.33879781420765
"455",0.28042328042328,0.375661375661376,0.343915343915344
"456",0.375661375661376,0.296296296296296,0.328042328042328
"457",0.338541666666667,0.307291666666667,0.354166666666667
"458",0.307291666666667,0.322916666666667,0.369791666666667
"459",0.307291666666667,0.385416666666667,0.307291666666667
"460",0.301075268817204,0.365591397849462,0.333333333333333
"461",0.333333333333333,0.299435028248588,0.367231638418079
"462",0.343915343915344,0.296296296296296,0.35978835978836
"463",0.333333333333333,0.333333333333333,0.333333333333333
"464",0.322916666666667,0.322916666666667,0.354166666666667
"465",0.365591397849462,0.317204301075269,0.317204301075269
"466",0.375661375661376,0.312169312169312,0.312169312169312
"467",0.312169312169312,0.391534391534392,0.296296296296296
"468",0.373737373737374,0.343434343434343,0.282828282828283
"469",0.291666666666667,0.369791666666667,0.338541666666667
"470",0.322916666666667,0.291666666666667,0.385416666666667
"471",0.35978835978836,0.312169312169312,0.328042328042328
"472",0.312169312169312,0.312169312169312,0.375661375661376
"473",0.28494623655914,0.381720430107527,0.333333333333333
"474",0.354166666666667,0.354166666666667,0.291666666666667
"475",0.343915343915344,0.328042328042328,0.328042328042328
"476",0.343915343915344,0.328042328042328,0.328042328042328
"477",0.355191256830601,0.33879781420765,0.306010928961749
"478",0.355191256830601,0.322404371584699,0.322404371584699
"479",0.333333333333333,0.333333333333333,0.333333333333333
"480",0.28735632183908,0.35632183908046,0.35632183908046
"481",0.349462365591398,0.349462365591398,0.301075268817204
"482",0.333333333333333,0.333333333333333,0.333333333333333
"483",0.35978835978836,0.35978835978836,0.28042328042328
"484",0.31638418079096,0.333333333333333,0.350282485875706
"485",0.343915343915344,0.375661375661376,0.28042328042328
"486",0.302564102564103,0.41025641025641,0.287179487179487
"487",0.333333333333333,0.364102564102564,0.302564102564103
"488",0.312169312169312,0.35978835978836,0.328042328042328
"489",0.343915343915344,0.343915343915344,0.312169312169312
"490",0.31638418079096,0.31638418079096,0.367231638418079
"491",0.354166666666667,0.338541666666667,0.307291666666667
"492",0.338541666666667,0.354166666666667,0.307291666666667
"493",0.401041666666667,0.307291666666667,0.291666666666667
"494",0.391534391534392,0.328042328042328,0.28042328042328
"495",0.35978835978836,0.343915343915344,0.296296296296296
"496",0.338541666666667,0.338541666666667,0.322916666666667
"497",0.35978835978836,0.35978835978836,0.28042328042328
"498",0.322916666666667,0.354166666666667,0.322916666666667
"499",0.317204301075269,0.381720430107527,0.301075268817204
"500",0.355191256830601,0.355191256830601,0.289617486338798
"501",0.371584699453552,0.289617486338798,0.33879781420765
"502",0.317204301075269,0.333333333333333,0.349462365591398
"503",0.35978835978836,0.343915343915344,0.296296296296296
"504",0.387978142076503,0.306010928961749,0.306010928961749
"505",0.322916666666667,0.276041666666667,0.401041666666667
"506",0.322916666666667,0.307291666666667,0.369791666666667
"507",0.375661375661376,0.343915343915344,0.28042328042328
"508",0.322916666666667,0.369791666666667,0.307291666666667
"509",0.354166666666667,0.338541666666667,0.307291666666667
"510",0.322916666666667,0.385416666666667,0.291666666666667
"511",0.301075268817204,0.397849462365591,0.301075268817204
"512",0.296296296296296,0.35978835978836,0.343915343915344
"513",0.385416666666667,0.307291666666667,0.307291666666667
"514",0.349462365591398,0.333333333333333,0.317204301075269
"515",0.401041666666667,0.322916666666667,0.276041666666667
"516",0.344444444444444,0.327777777777778,0.327777777777778
"517",0.388888888888889,0.313131313131313,0.297979797979798
